Date,Close,High,Low,Open,Volume,MA_10,MA_50,MA_20,Daily_Return,Cumulative_Return,Volatility_10,RSI_14,BB_Upper,BB_Lower
2020-04-06,63.69596481323242,63.851275540137046,60.51929722354272,60.88816668017039,201820400,60.60666046142578,69.18886741638184,60.96703815460205,0.08723755827923396,0.8759545128338557,0.05097858409782397,53.82716744949196,68.29529894417921,53.63877736502489
2020-04-07,62.95822143554688,65.93589798982386,62.85387122600371,65.71748092950824,202887200,60.91122245788574,68.95206840515137,60.65264682769775,-0.011582262390541276,0.8658089778240352,0.04216237331196105,55.2124462496881,66.95280803860607,54.35248561678943
2020-04-08,64.56962585449219,64.88510570226441,63.39505997306274,63.76150035495677,168895200,61.40992965698242,68.70517768859864,60.539073371887206,0.025594821171925464,0.8879692037804889,0.042385682034194336,58.37202324621422,66.4386720072396,54.63947473653481
2020-04-09,65.03553771972656,65.54031414733082,64.2371292048889,65.20784512846275,161834800,61.641686630249026,68.43540550231934,60.77883949279785,0.007215650688209063,0.894376479376856,0.03951207226041148,67.06597446975839,67.00787378319748,54.54980520239822
2020-04-13,66.31204223632812,66.42125075775364,64.51136064871955,65.11320728466447,131022800,62.2607608795166,68.19343910217285,60.72156829833985,0.019627799836186677,0.9119311218922583,0.036242161788867015,71.45363912732475,66.70841006332245,54.734726533357254
2020-04-14,69.66100311279297,69.95222087152594,67.47689214022147,67.95011914666873,194994800,63.04315719604492,68.0879842376709,61.26565380096436,0.05050305741647265,0.9579864317010514,0.03808061875136601,69.09036687933755,68.3808160254449,54.15049157648382
2020-04-15,69.02519989013672,69.4862886004415,68.10302246952716,68.53256171861511,131154400,63.7745922088623,67.97392875671386,61.64872303009033,-0.009127104035909106,0.9492427898739265,0.0384480274408969,68.27278191257145,69.56589109337293,53.731554966807735
2020-04-16,69.57364654541016,69.94009422345636,68.5204205220071,69.7410956561746,157125200,64.88557586669921,67.82150169372558,62.13432426452637,0.007945600391543461,0.9567850937568186,0.031249245124070936,64.74273439362402,70.75048868310279,53.51815984594995
2020-04-17,68.62964630126953,69.63677048787753,67.1881318593353,69.08831335369332,215250000,65.8046028137207,67.63760520935058,62.595657920837404,-0.013568359443751232,0.9438030896943029,0.032813116176225884,69.69672992240748,71.57638850717532,53.61492733449949
2020-04-20,67.20511627197266,68.35784190926253,67.18570520408012,67.45265367496387,130015200,66.66660041809082,67.40701179504394,63.17432708740235,-0.020756773582126464,0.9242127826554069,0.033501934176733195,62.59688177250386,71.74794542237774,54.60070875242695
2020-04-21,65.12776184082031,67.28275253901889,64.41428499057956,67.04735361351801,180991600,66.80978012084961,67.15627555847168,63.70822029113769,-0.030910658985329187,0.8956447565008634,0.024566822451548814,57.345567047305494,71.26373170194478,56.15270888033061
2020-04-22,67.00367736816406,67.4404966317663,66.05723069304202,66.39940158614417,116862400,67.21432571411133,66.93568016052247,64.06277408599854,0.028803623436787218,0.9214425708002473,0.02530414486944851,69.50881370412958,71.5333686860753,56.59217948592178
2020-04-23,66.7439956665039,68.3747986128888,66.7051661432597,66.94784510905522,124814400,67.4317626953125,66.71930702209472,64.42084617614746,-0.0038756335750541604,0.9178713970353696,0.02454207220694115,67.2512141585828,71.67051021135183,57.1711821409431
2020-04-24,68.67088317871094,68.68059241326806,67.22208912055947,67.27062788736906,126161200,67.79529724121093,66.5046329498291,64.71849193572999,0.028869825562062523,0.9443701841561873,0.02581997296005893,72.6707359800162,72.16005227569245,57.27693159576753
2020-04-27,68.71942901611328,69.05189812563647,67.93800218832392,68.38695250061332,117087600,68.03603591918946,66.30223899841309,65.14839839935303,0.0007069348049013602,0.9450377923080785,0.02537960981762596,64.61865549811871,72.46408920048185,57.832707598224204
2020-04-28,67.60552978515625,69.36495298340253,67.51331796268283,69.18294368703222,112004800,67.83048858642579,66.07717857360839,65.43682289123535,-0.016209378437877398,0.9297193170944607,0.019941985281649265,63.234278086438245,72.65704963522306,58.21659614724764
2020-04-29,69.82603454589844,70.29683242001799,68.89414803177873,69.0979975124322,137280800,67.91057205200195,65.92540687561035,65.84258213043213,0.032845016787809156,0.9602559636723786,0.022692479314806,64.46695711114415,73.09320743340939,58.59195682745488
2020-04-30,71.299072265625,71.47623056457492,69.97647643694012,70.36718599002744,183064000,68.08311462402344,65.78067253112793,66.48434524536133,0.02109582377556185,0.9805133542614435,0.023482190173202376,66.33334447457887,73.24031340835968,59.72837708236297
2020-05-01,70.1512451171875,72.56104666200604,69.36981816458832,69.46688831772317,240616800,68.23527450561524,65.62909553527832,67.01993865966797,-0.016098766953955068,0.9647282982759477,0.02368969146293862,60.07908447561569,73.08766382509205,60.9522134942439
2020-05-04,71.14378356933594,71.27240315582554,69.48385993378157,70.17549663342325,133568000,68.62914123535157,65.53255790710449,67.64787082672119,0.014148550756161171,0.97837780557001,0.02242886597378203,54.44239589623933,72.52221650215346,62.773525151288915
2020-05-05,72.2115707397461,73.04638718577591,71.45926427424553,71.60487317175793,147751200,69.33752212524413,65.52954856872559,68.07365112304687,0.015008861165916265,0.993062142221624,0.01838213414941712,59.30546977422353,72.98208502311887,63.165217222974874
2020-05-06,72.95659637451172,73.58998507405805,72.52947892116252,72.91533768168664,142333600,69.93281402587891,65.59046089172364,68.57356986999511,0.010317261169276115,1.0033078237002453,0.017233855809023726,59.76741132870806,73.32236682100395,63.82477291898627
2020-05-07,73.71131896972656,74.05835557711725,73.28177979492443,73.58512855265982,115215200,70.62954635620117,65.64428718566894,69.03065452575683,0.010344816407560797,1.0136868589366936,0.01665977681971579,64.8341785317378,73.91465557689965,64.14665347461401
2020-05-08,75.46578216552734,75.51931637355732,74.04470105585122,74.3732060857613,133838400,71.30903625488281,65.82605171203613,69.55216674804687,0.023801815247958658,1.0378144462723884,0.0160928822378744,73.65842466830982,74.84991948427052,64.25441401182323
2020-05-11,76.65325927734375,77.14965926401848,74.7625342106639,74.97180698726206,145946400,72.10241928100587,66.03234245300293,70.06922760009766,0.015735305164024993,1.054144773288118,0.01587071137282071,84.78174579419628,76.01449451935918,64.12396068083615
2020-05-12,75.77725219726562,77.79207364909227,75.65558421726155,77.33946490194451,162301200,72.91959152221679,66.09758949279785,70.37504005432129,-0.011428177853580745,1.0420978193355588,0.01500502212616489,78.1775003405891,76.83852317017964,63.91155693846294
2020-05-13,74.86229705810547,76.88198972405412,73.78188493945902,75.95730873840742,200622400,73.4232177734375,66.19059745788574,70.66689491271973,-0.012074271798326985,1.0295152470244573,0.014650144537707969,75.01991563483143,77.39544740003952,63.93834242539994
2020-05-14,75.32220458984375,75.38303857132479,73.373081446864,74.09822517948626,158929200,73.82553100585938,66.22766883850097,70.9543228149414,0.006143379909666846,1.035839950309723,0.013799638329463038,72.5366173953955,77.97119208905085,63.93745354083197
2020-05-15,74.87691497802734,74.92314940994656,73.0518950634004,73.08596566629879,166348400,74.29809799194337,66.30349647521973,71.2666862487793,-0.005911797380880768,1.0297162744044703,0.012317034084552973,70.31711939228433,78.4030180285329,64.13035446902569
2020-05-18,76.64111328125,77.01585284356766,75.51203797313387,76.20554713797314,135178400,74.84783096313477,66.43348838806152,71.73848609924316,0.02356131130322825,1.0539777400997146,0.013279340675523001,78.58684926533772,78.99093485896455,64.48603733952177
2020-05-19,76.19821166992188,77.50735264930493,76.16657681294011,76.6581126858227,101729600,75.24649505615234,66.66557472229005,72.29200859069825,-0.005778903676709524,1.0478869042622823,0.013605038785277265,72.71536535986606,79.09603674409088,65.48798043730561
2020-05-20,77.68012237548828,77.7506844400657,77.0206767368224,77.05961137211806,111504800,75.71884765625,66.83425621032715,72.82583084106446,0.019448103480246948,1.0682663172119709,0.014257194366255964,72.73261480639509,79.55778597932152,66.0938757028074
2020-05-21,77.10101318359375,78.08409270413537,76.8625412299203,77.54145075007376,102688800,76.05781707763671,67.03945457458497,73.34368171691895,-0.007455049943088987,1.060302338464636,0.01480826218664099,75.8043096698458,79.68803468547193,66.99932874836597
2020-05-22,77.59739685058594,77.68013017413679,76.73598559499173,76.83818252513326,81803200,76.27097854614257,67.3865982055664,73.79000740051269,0.006438095253173737,1.0671286659168342,0.013242295590882306,74.8787368634053,80.00486706770151,67.57514773332387
2020-05-26,77.0718002319336,78.89924821688763,77.01583028852903,78.71918198527375,125522000,76.31283264160156,67.57888488769531,74.2076259613037,-0.006773379520248368,1.059900598465643,0.01271456327065244,69.55362821340785,80.10209396610497,68.31315795650244
2020-05-27,77.40758514404297,77.5535881797336,76.18604151167783,76.9282205155957,112945200,76.47586593627929,67.95145072937012,74.69772872924804,0.0043567804449733405,1.0645183526666537,0.012013540549977976,68.51691977990447,79.86616791993902,69.52928953855707
2020-05-28,77.44166564941406,78.70457981685169,76.80412665218442,77.08152577208277,133560800,76.73380279541016,68.27300773620605,75.07851028442383,0.0004402734603807801,1.064987031845421,0.010968243501575341,66.50878543549018,79.84200129026377,70.31501927858389
2020-05-29,77.36624145507812,78.14734786532948,77.00853727030466,77.68501099224073,153532400,76.93820648193359,68.62310012817383,75.38186874389649,-0.0009739485030886286,1.0639497893199465,0.01100468730981832,59.878647033395865,79.89828456190456,70.86545292588842
2020-06-01,78.31769561767578,78.43936362161003,77.18861297667372,77.32001650020989,80791200,77.28228454589843,69.00139457702636,75.79019126892089,0.01229805332019529,1.0770343005590137,0.010921171562399452,58.86942218109703,79.75890222138925,71.82148031645254
2020-06-02,78.68025970458984,78.70459478928636,77.60714707589307,78.05002036888385,87642800,77.48619918823242,69.46236511230468,76.1670150756836,0.004629401874692407,1.0820203251691296,0.00866932499271395,66.36500248161155,79.6835664332789,72.65046371808829
2020-06-03,79.11336517333984,79.37617209910724,78.42715616564102,79.00143274067266,104491200,77.77771453857422,69.95563446044922,76.51210479736328,0.005504626832398829,1.0879764432842565,0.00816832198649665,75.34105152474909,79.73677400352202,73.28743559120454
2020-06-04,78.43204498291016,79.23505064541881,78.05730554159499,78.93575218035002,87560400,77.8529067993164,70.32602333068847,76.7858772277832,-0.008611948043631967,1.078606846681997,0.006915855625816032,68.06130723182517,79.64901271445378,73.92274174111263
2020-06-05,80.66585540771484,80.72668938615203,78.65347007438078,78.68266919586698,137250400,78.20939102172852,70.74768936157227,77.13360404968262,0.028480838734874503,1.1093264743406783,0.010467348950716314,77.83775057967186,80.1114655647052,74.15574253466004
2020-06-08,81.14281463623047,81.17688523826865,79.64873556537788,80.36170821177842,95654400,78.56393280029297,71.11618629455566,77.41745567321777,0.005912777173252559,1.1158856745958445,0.010458295751653458,74.70637348538965,80.78298014220589,74.05193120422966
2020-06-09,83.70512390136719,84.09932691847067,80.78996422247816,80.82159908143493,147712400,79.22726516723633,71.58786277770996,77.77004890441894,0.03157777157008601,1.1511228575265635,0.01265525002526792,83.42403156706166,82.12934440281228,73.4107534060256
2020-06-10,85.85865020751953,86.32828677869298,84.2161326502249,84.65657009743241,166651600,80.07237167358399,72.06829498291016,78.27411880493165,0.025727532626197647,1.18073840840034,0.013667764912124193,84.35943854394773,83.83031828097272,72.71791932889057
2020-06-11,81.73653411865234,85.42550756039871,81.63433719073035,84.99966970000351,201662400,80.50185852050781,72.46880867004394,78.61783065795899,-0.04801049258175005,1.124050575802848,0.023018496116161014,65.00709122461572,84.13572423675282,73.09993707916516
2020-06-12,82.44221496582031,84.63223846471662,81.32773960827684,83.88276702365586,200146000,81.00945587158203,72.94837677001954,78.97383117675781,0.00863360374619715,1.1337551830650145,0.022911396129244775,65.47496156969167,84.51514010655565,73.43252224695998
2020-06-15,83.4617919921875,84.1163662672843,80.92866395631923,81.09170230417108,138808800,81.5238655090332,73.4288250732422,79.40307502746582,0.012367171682491795,1.1477765280598946,0.022913311676634643,69.78605848393087,84.9381509578616,73.86799909707004
2020-06-16,85.67372131347656,85.94626382585014,83.88277221688082,85.52285420682057,165428800,82.22321166992188,73.9705966949463,79.85470542907714,0.026502298458869866,1.1781952441706234,0.023731437792890164,72.93109659023807,85.89211918613239,73.8172916720219
2020-06-17,85.55448150634766,86.48159083556952,85.43281353741015,86.42075685110076,114406400,82.86732330322266,74.40776702880859,80.32251892089843,-0.0013917897495383524,1.1765554441068318,0.023937426306523662,72.39993511923946,86.6116866276716,74.03335121412526
2020-06-18,85.58855438232422,86.00709250366052,84.97777878565866,85.51068509788405,96820400,83.58297424316406,74.86037368774414,80.71794052124024,0.0003982593942086776,1.1770240183652547,0.023401268396138583,72.75422109523618,87.29543724145505,74.14044380102543
